velocity, actor, ttfc, ttg, collision_to_ego_times, collision_times, offlane_times, lateral_rmse, final_reward, initial_distance_to_end, end_distance_to_end, road_completion
3,car2,66,0,0,1,0,2.7924389873976176,-16.425716833633178,48.82089845192753,34.28998145815467,0.29763723025460126
3,car2,81,0,1,2,0,4.034104146138194,93.84903963372379,48.82089843193428,35.181418063584736,0.27937790590571787
3,car2,69,0,1,1,0,1.553689893050788,95.88726617245787,48.82089845192753,29.66119966019819,0.392448713548263
3,car2,0,0,0,0,4,8.805086312765606,-19.200988062852527,48.82089845192753,46.45908525570192,0.048377094054326296
3,car2,0,0,0,0,0,1.804050708785541,11.899393993137712,48.82089845192753,30.721236123822077,0.3707359532911433
3,car2,39,0,1,1,0,1.4465804086259175,83.21719912852689,48.82089839194779,29.183266241145223,0.4022382380829247
3,car2,52,0,1,2,0,7.580789715002598,94.87953483951071,48.82089843193428,38.29168212611964,0.21567026916750404
3,car2,52,0,0,2,0,4.1891612786188235,-8.063445044755541,48.82089839194779,37.43857261778798,0.23314453746384023
3,car2,58,0,0,1,0,5.330888025090919,-5.842351957710856,48.82089843193428,23.273599740421982,0.5232861236081131
3,car2,57,0,0,1,0,4.070868288447199,-8.514283972702497,48.82089843193428,25.221932939598393,0.4833783533344308
3,car2,62,0,1,1,2,14.31618731405464,96.6893929237319,48.82089839194779,59.7206501059176,0
3,car2,57,0,0,1,0,5.498389116021509,-6.279935661832923,48.82089843193428,23.27001679356317,0.5233595132214528
3,car2,62,0,0,1,0,5.494119768801326,1.929289586080515,48.82089845192753,18.170916717299615,0.6278045408117188
3,car2,47,0,1,1,0,8.836578451241975,104.719858669644,48.82089843193428,47.58189433227281,0.02537855999083838
3,car2,0,0,0,0,0,1.3687362353962946,15.006629690588786,48.82089843193428,26.77819596159424,0.4515013688466182
3,car2,42,0,1,1,1,20.647838001387104,72.20552516468946,48.82089843193428,79.73659880367063,0
3,car2,0,0,0,0,0,2.3266584589718655,17.520019668377312,48.82089843193428,30.249686110378942,0.38039472680838066
3,car2,54,0,1,1,0,5.8724721305861705,101.2750343404913,48.82089843193428,38.164556468138755,0.21827418802324
3,car2,0,0,0,0,4,8.744385737372257,32.50914612223772,48.82089843193428,62.63095386625615,0
3,car2,45,0,1,2,0,7.4053631052494895,86.2029521343435,48.82089839194779,38.40443188612157,0.21336081163848977
3,car2,0,0,0,0,0,4.093127064013169,0.4212490742949342,48.82089843193428,40.73862126270434,0.16554953777629036
3,car2,79,65,0,1,1,4.926970312032605,1.4621656503001128,48.82089843193428,1058.8025481451205,0
3,car2,0,0,0,0,0,2.0616424235991047,15.545180142062227,48.82089843193428,25.099462287933445,0.4858869235492067
3,car3,0,0,0,0,0,1.7369459553379265,13.261476788205716,40.68382996391723,18.560427986020226,0.5437885763832561
3,car3,40,0,1,2,0,3.559739030790781,83.16144052329871,40.68382996391723,30.82167732554119,0.2424096415485674
