road_id,section_id,lane_id,start_x,start_y,start_z,end_x,end_y,end_z,lane_type,lane_width
19,0,1,-65.15425109863281,-136.16732788085938,0.0,-13.436118125915527,-135.0593719482422,0.0,Driving,3.5
19,0,1,-65.15425109863281,-136.16732788085938,0.0,-13.436117172241211,-135.0593719482422,0.0,Driving,3.5
1030,0,4,2.290982961654663,179.21299743652344,0.0,2.147921085357666,156.6034698486328,0.0,Driving,3.5
1030,0,5,5.790912628173828,179.19085693359375,0.0,5.647850513458252,156.58132934570312,0.0,Driving,3.5
519,0,1,166.20999145507812,-204.39999389648438,0.0,140.8271484375,-200.96739196777344,0.0,Driving,3.5
18,0,-1,70.83952331542969,-136.75474548339844,7.936733245849609,19.21137046813965,-137.86077880859375,0.09647288173437119,Driving,3.5
18,0,-1,70.83952331542969,-136.75474548339844,7.936733245849609,19.21137046813965,-137.86077880859375,0.09647288173437119,Driving,3.5
18,0,-1,70.83952331542969,-136.75474548339844,7.936733245849609,19.21137046813965,-137.86077880859375,0.09647288173437119,Driving,3.5
18,0,1,19.136404037475586,-134.361572265625,0.09647288173437119,70.76455688476562,-133.2555389404297,7.936733245849609,Driving,3.5
18,0,1,19.136404037475586,-134.361572265625,0.09647288173437119,70.76456451416016,-133.2555389404297,7.936733245849609,Driving,3.5
18,0,1,19.136404037475586,-134.361572265625,0.09647288173437119,70.76455688476562,-133.2555389404297,7.936733245849609,Driving,3.5
1703,0,1,139.6587677001953,-131.7796173095703,8.0,154.21420288085938,-145.78140258789062,7.490434646606445,Driving,3.5
184,0,-2,-9.594377517700195,118.34699249267578,0.0,-9.39924144744873,149.18638610839844,0.0,Driving,3.5
184,0,-1,-6.094448089599609,118.32484436035156,0.0,-5.899311065673828,149.16424560546875,0.0,Driving,3.5
183,0,4,2.1005287170410156,149.11361694335938,0.0,1.9053921699523926,118.27423095703125,0.0,Driving,3.5
183,0,5,5.600458145141602,149.0914764404297,0.0,5.4053215980529785,118.25208282470703,0.0,Driving,3.5
16,0,3,-7.710842132568359,29.25554084777832,0.0,-7.523375988006592,30.35643768310547,0.0,Driving,3.5
16,0,4,-11.15658950805664,29.869403839111328,0.0,-10.978103637695312,30.917556762695312,0.0,Driving,3.5
5,0,-2,221.12014770507812,-5.177964210510254,0.0,220.3202362060547,-5.189913749694824,0.0,Driving,3.5
5,0,-1,221.06787109375,-1.6783548593521118,0.0,220.26795959472656,-1.690303921699524,0.0,Driving,3.5
